,SKU,Item NamePrice,Reviews Num,1 Star Reviews,1 Star Images,2 Stars Reviews,2 Stars Images,3 Stars Reviews,3 Stars Images,4 Stars Reviews,4 Stars Images,5 Stars Reviews,5 Stars Images,Points Earnning,Style,Color,Pattern Type,Length,Type,Neckline,Sleeve Length,Sleeve Type,Placket Type,Details,Season,Composition,Material,Fabric,Sheer,Fit Type,Closure Type,Waist Line,Panty Type,Body,Chest pad,Bra Type,Bottom Type,Item Name,Price,Hem Shaped,Belt,Placket,Top Type,Arabian Clothing
366,swsweatsh24201027374,,7770,19,3,31,6,101,14,307,57,7312,1219,10,Casual,White,Plain,Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket",Fall/Winter,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Kangaroo Pocket Thermal Lined Hoodie,8.99,,,,,
367,swsweatsh24201027052,,7770,19,3,31,6,101,14,307,57,7770,1219,10,Casual,Black,Plain,Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket",Fall/Winter,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Kangaroo Pocket Thermal Lined Hoodie,8.99,,,,,
368,swsweatsh24201117792,,7770,19,3,31,6,101,14,307,57,7312,1219,10,Casual,Coral Pink,Plain,Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket",Fall/Winter,100% Polyester,Polyester,"Non-Stretch, Slight Stretch",No,Regular Fit,,,,,,,,Kangaroo Pocket Thermal Lined Hoodie,8.99,,,,,
369,swsweatsh24201120840,,7770,19,3,31,6,101,14,307,57,7312,1219,10,Casual,Camel,Plain,Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket",Fall/Winter,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Kangaroo Pocket Thermal Lined Hoodie,8.99,,,,,
370,swsweatsh24201120369,,7770,19,3,31,6,101,14,307,57,7312,1219,10,Casual,Grey,Plain,Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket",Fall/Winter,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Kangaroo Pocket Thermal Lined Hoodie,8.99,,,,,
371,swsweatsh24201125934,,7770,19,3,31,6,101,14,307,57,7312,1219,10,Casual,Violet Purple,Plain,Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,,Fall/Winter,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Kangaroo Pocket Thermal Lined Hoodie,8.99,,,,,
372,swdress07201231592,,2644,11,3,14,5,55,27,91,37,2473,703,12,Boho,Red,Ditsy Floral,Short,Cami,Spaghetti Strap,Sleeveless,,,"Cut Out, Tie Back, Twist",Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,High Waist,,,,,,SHEIN Ditsy Floral Print Twist Front Knotted Cami Dress,10.0,Flared,,,,
373,swdress07200703354,,2644,11,3,14,5,55,27,91,37,2473,703,12,Boho,"Yellow, Bright",Ditsy Floral,Short,Cami,Spaghetti Strap,Sleeveless,,,"Cut Out, Tie Back, Twist",Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,High Waist,,,,,,SHEIN Ditsy Floral Print Twist Front Knotted Cami Dress,10.0,Flared,,,,
374,swdress07201231442,,2644,11,3,14,5,55,27,91,37,2473,703,12,Boho,Green,Ditsy Floral,Short,Cami,Spaghetti Strap,Sleeveless,,,"Cut Out, Tie Back, Twist",Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,High Waist,,,,,,SHEIN Ditsy Floral Print Twist Front Knotted Cami Dress,10.0,Flared,,,,
375,swdress07201231765,,2644,11,3,14,5,55,27,91,37,2473,703,12,Boho,Dusty Pink,Ditsy Floral,Short,Cami,Spaghetti Strap,Sleeveless,,,"Cut Out, Tie Back, Twist",Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,High Waist,,,,,,SHEIN Ditsy Floral Print Twist Front Knotted Cami Dress,10.0,Flared,,,,
376,swdress07201231993,,2644,11,3,14,5,55,27,91,37,2473,703,12,Boho,Black,Ditsy Floral,Short,Cami,Spaghetti Strap,Sleeveless,,,"Cut Out, Tie Back, Twist",Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,High Waist,,,,,,SHEIN Ditsy Floral Print Twist Front Knotted Cami Dress,10.0,Flared,,,,
377,swsweatsh04201231502,,4519,51,4,74,10,234,48,382,96,3780,935,15,Casual,Brown,Letter,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Spring/Fall,"5% Spandex, 95% Cotton",Cotton,Non-Stretch,No,Regular Fit,,,,,,,,Letter Graphic Sweatshirt,12.99,,,,,
378,swsweatsh04200730119,,4519,51,4,74,10,234,48,382,96,3780,935,12,Casual,Black,Letter,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Spring/Fall,"5% Spandex, 95% Cotton",Cotton,Non-Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Letter Graphic Sweatshirt,10.0,,,,,
379,swsweatsh04200817318,,4519,4519,1093,74,10,234,48,382,96,3780,935,0,Casual,Dusty Pink,Letter,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Spring,"5% Spandex, 95% Cotton",Cotton,Non-Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Letter Graphic Pullover,12.99,,,,,
380,swsweatsh04200908685,,4519,51,4,74,10,234,48,382,96,3780,935,15,Casual,Dark Green,Letter,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Spring/Fall,"5% Spandex, 95% Cotton",Cotton,Non-Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Letter Graphic Pullover,12.99,,,,,
381,swsweatsh04200916738,,4519,51,4,74,10,234,48,382,96,3780,935,15,Casual,Green,Letter,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Spring/Fall,"5% Spandex, 95% Cotton",Cotton,Non-Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Letter Graphic Pullover,12.99,,,,,
382,swsweatsh04201231862,,4519,51,4,74,10,234,48,382,96,3780,935,15,Casual,Dark Green,Letter,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Spring/Fall,"5% Spandex, 95% Cotton",Cotton,Non-Stretch,No,Regular Fit,,,,,,,,Letter Graphic Sweatshirt,12.99,,,,,
383,swpants04201116687,,40,2,0,0,0,1,0,6,1,31,4,24,,Light Wash,Plain,Long,Straight Leg,,,,,"Button, Pocket, Zipper",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Regular Fit,Zipper Fly,High Waist,,,,,,High Waist Straight Leg Jeans,20.0,,,,,
384,swvest07201203282,,56,0,0,0,0,0,0,7,1,49,2,7,Casual,White,Plain,Crop,Tank,Collar,,,,"Rib-Knit, Button Front",Summer,"8% Spandex, 32% Cotton, 60% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Collared Buttoned Half Placket Tank Top,6.0,,,,,
385,swpants04200907086,,4089,22,2,28,5,90,17,318,62,3632,688,23,,Black,,Long,"Straight Leg, Cargo Pants",,,,,"Button, Pocket, Zipper, Contrast Binding",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Regular Fit,Zipper Fly,High Waist,,,,,,High Waist Flap Pocket Whip Stitch Cargo Jeans,19.0,,,,,
386,swpants04201029034,,4089,22,2,28,5,90,17,318,62,3632,688,21,,Mustard Yellow,Plain,Long,"Straight Leg, Cargo Pants",,,,,"Button, Pocket, Zipper",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Regular Fit,Zipper Fly,High Waist,,,,,,High Waist Flap Pocket Whip Stitch Cargo Jeans,18.0,,,,,
387,swpants04201029407,,4089,22,2,28,5,90,17,318,62,3632,688,21,,Army Green,Plain,Long,"Straight Leg, Cargo Pants",,,,,"Button, Pocket, Zipper, Contrast Binding",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Regular Fit,Zipper Fly,High Waist,,,,,,High Waist Flap Pocket Whip Stitch Cargo Jeans,18.0,,,,,
388,swpants04201127857,,4089,22,2,28,5,90,17,318,62,3632,688,21,,Red,Plain,Long,"Straight Leg, Cargo Pants",,,,,"Button, Pocket, Zipper, Contrast Binding",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Regular Fit,Zipper Fly,High Waist,,,,,,High Waist Flap Pocket Whip Stitch Cargo Jeans,18.0,,,,,
389,swsweatsh04201222961,,394,2,1,3,0,11,1,20,8,358,99,13,Casual,Navy Blue,Letter,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,Embroidery,Fall/Winter,"2% Spandex, 98% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Letter Embroidery Thermal Pullover,11.0,,,,,
390,swsweatsh04200930527,,394,2,1,3,0,11,1,20,8,358,99,15,Casual,White,Letter,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,Embroidery,Fall/Winter,"2% Spandex, 98% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Letter Embroidery Pullover,12.99,,,,,
391,swsweatsh04201222709,,394,2,1,3,0,11,1,20,8,358,99,13,Casual,Burgundy,Letter,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,Embroidery,Fall/Winter,"2% Spandex, 98% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Letter Embroidery Thermal Pullover,11.0,,,,,
392,swsweatsh04201222905,,394,394,108,3,0,11,1,20,8,358,99,13,Casual,Light Grey,Letter,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,Embroidery,Fall/Winter,"2% Spandex, 98% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Letter Embroidery Thermal Pullover,11.0,,,,,
393,swsweatsh04201222542,,394,2,1,3,0,11,1,20,8,358,99,13,Casual,Brown,Letter,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,Embroidery,Fall/Winter,"2% Spandex, 98% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Letter Embroidery Thermal Pullover,11.0,,,,,
394,swsweatsh04201222983,,394,2,1,3,0,11,1,20,8,358,99,13,Casual,"Pastel, Mint Green",Letter,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,Embroidery,Fall/Winter,"2% Spandex, 98% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Letter Embroidery Thermal Pullover,11.0,,,,,
395,swtee07201224895,,67,0,0,1,0,4,0,4,0,58,5,4,Casual,Lilac Purple,Plain,Crop,,Scoop Neck,Short Sleeve,Regular Sleeve,Pullovers,"Rib-Knit, Ruched Bust",Summer,"8% Spandex, 92% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Ruched Bust Crop Tee,3.99,,,,,
396,swtee07201126233,,67,0,0,1,0,4,0,4,0,58,5,4,Casual,White,Plain,Crop,,Scoop Neck,Short Sleeve,Regular Sleeve,Pullovers,"Rib-Knit, Ruched Bust",Summer,"8% Spandex, 92% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Ruched Bust Crop Tee,3.99,,,,,
397,swtee07201224964,,67,0,0,1,0,4,0,4,0,58,5,4,Casual,Dusty Blue,Plain,Crop,,Scoop Neck,Short Sleeve,Regular Sleeve,Pullovers,"Rib-Knit, Ruched Bust",Summer,"8% Spandex, 92% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Ruched Bust Crop Tee,3.99,,,,,
398,swtee07201224320,,67,0,0,1,0,4,0,4,0,58,5,4,Casual,Black,Plain,Crop,,Scoop Neck,Cap Sleeve,Regular Sleeve,Pullovers,"Rib-Knit, Ruched Bust",Summer,"8% Spandex, 92% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Ruched Bust Crop Tee,3.99,,,,,
399,swpants04201119991,,116,2,0,2,0,0,0,11,2,101,14,24,,Medium Wash,,Long,Wide Leg,,,,,"Ripped, Button, Pocket, Zipper, Washed",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Loose,Zipper Fly,High Waist,,,,,,High Waist Ripped Wide Leg Jeans,20.0,,,,,
400,swsweatsh04201016436,,28,0,0,1,0,0,0,3,1,24,2,12,Casual,Dark Green,Letter,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Letter Graphic Pullover,9.99,,,,,
401,swtop07201117198,,81,0,0,0,0,5,0,6,2,72,19,6,Casual,Black,Plain,Regular,,Straps,Sleeveless,,Pullovers,Rib-Knit,Summer,"28% Modal, 28% Nylon, 44% Viscose",Viscose,High Stretch,No,Slim Fit,,,,,,,,SHEIN Solid Ribbed Knit Top,5.49,,,,,
402,swtop07201116499,,81,0,0,0,0,5,0,6,2,72,19,11,Casual,White,Plain,Regular,,Straps,Sleeveless,,Pullovers,Rib-Knit,Summer,"28% Modal, 28% Nylon, 44% Viscose",Viscose,High Stretch,No,Slim Fit,,,,,,,,SHEIN Solid Ribbed Knit Top,9.49,,,,,
403,swtop07201117438,,81,0,0,0,0,5,0,6,2,72,19,6,Casual,Yellow,Plain,Regular,,Straps,Sleeveless,,Pullovers,Rib-Knit,Summer,"28% Modal, 28% Nylon, 44% Viscose",Viscose,High Stretch,No,Slim Fit,,,,,,,,SHEIN Solid Ribbed Knit Top,5.0,,,,,
404,swtop07201117350,,81,0,0,0,0,5,0,6,2,72,19,6,Casual,Dusty Blue,Plain,Regular,,Straps,Sleeveless,,Pullovers,Rib-Knit,Summer,"28% Modal, 28% Nylon, 44% Viscose",Viscose,High Stretch,No,Slim Fit,,,,,,,,SHEIN Solid Ribbed Knit Top,5.0,,,,,
405,swtop07201117408,,81,0,0,0,0,5,0,6,2,72,19,6,Casual,Apricot,Plain,Regular,,Straps,Sleeveless,,Pullovers,Rib-Knit,Summer,"28% Modal, 28% Nylon, 44% Viscose",Viscose,High Stretch,No,Slim Fit,,,,,,,,SHEIN Solid Ribbed Knit Top,5.49,,,,,
406,swtop07201117262,,81,0,0,0,0,5,0,6,2,72,19,6,Casual,Coral Orange,Plain,Regular,,Straps,Sleeveless,,Pullovers,Rib-Knit,Summer,"28% Modal, 28% Nylon, 44% Viscose",Viscose,High Stretch,No,Slim Fit,,,,,,,,SHEIN Solid Ribbed Knit Top,5.0,,,,,
407,swsweatsh07200924683,,10000,0,0,0,0,0,0,0,0,9999,3280,12,Casual,Coffee Brown,Plain,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Spring/Fall,100% Cotton,Cotton,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN Drop Shoulder Solid Pullover,9.99,,,,,
408,swsweatsh07200615305,,10000,0,0,0,0,0,0,0,0,9999,3280,12,Casual,Black,Plain,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Spring/Fall,100% Cotton,Cotton,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN Drop Shoulder Solid Pullover,9.99,,,,,
409,swsweatsh07200708131,,10000,0,0,0,0,0,0,0,0,9999,3280,12,Casual,Green,Plain,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Spring/Fall,100% Cotton,Cotton,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN Drop Shoulder Solid Pullover,9.99,,,,,
410,swsweatsh07200708659,,10000,0,0,0,0,0,0,0,0,9999,3280,15,Casual,Royal Blue,Plain,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Spring/Fall,100% Cotton,Cotton,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN Drop Shoulder Solid Sweatshirt,12.99,,,,,
411,swsweatsh07200708556,,10000,0,0,0,0,0,0,0,0,9999,3280,12,Casual,White,Plain,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Spring/Fall,100% Cotton,Cotton,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN Drop Shoulder Solid Sweatshirt,9.99,,,,,
412,swsweatsh07200708235,,10000,0,0,0,0,0,0,0,0,9999,3280,10,Casual,Light Grey,Plain,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Spring/Fall,"5% Spandex, 25% Cotton, 70% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN Drop Shoulder Solid Sweatshirt,8.99,,,,,
413,swtee04201030055,,5713,8,4,22,3,0,0,214,54,5400,1196,9,Elegant,Black,Plain,Crop,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,"Cut Out, Rib-Knit",Spring/Summer,100% Polyester,Polyester,Slight Stretch,No,Slim Fit,,,,,,,,Mock Neck Cut-out Rib-knit Slim Crop Tee,7.99,,,,,
414,swtee04200928743,,5713,8,4,22,3,69,12,214,54,5400,1196,9,Elegant,Beige,Plain,Crop,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,"Cut Out, Rib-Knit",Spring/Summer,100% Polyester,Polyester,Slight Stretch,No,Slim Fit,,,,,,,,Mock Neck Cut-out Rib-knit Slim Crop Tee,7.99,,,,,
415,swtee04201030793,,5713,8,4,22,3,69,12,214,54,5400,1196,9,Elegant,White,Plain,Crop,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,"Cut Out, Rib-Knit",Spring/Summer,100% Polyester,Polyester,Slight Stretch,No,Slim Fit,,,,,,,,Mock Neck Cut-out Rib-knit Slim Crop Tee,7.99,,,,,
416,swtee04201030096,,5713,8,4,22,3,69,12,214,54,5400,1196,9,Elegant,Mint Green,Plain,Crop,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,"Cut Out, Rib-Knit",Spring/Summer,100% Polyester,Polyester,Slight Stretch,No,Slim Fit,,,,,,,,Mock Neck Cut-out Rib-knit Slim Crop Tee,7.99,,,,,
417,swtee04201030890,,5713,8,4,22,3,69,12,214,54,5400,1196,9,Elegant,Mocha Brown,Plain,Crop,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,"Cut Out, Rib-Knit",Spring/Summer,100% Polyester,Polyester,Slight Stretch,No,Slim Fit,,,,,,,,Mock Neck Cut-out Rib-knit Slim Crop Tee,7.99,,,,,
418,swtee04201120029,,5713,8,4,22,3,69,12,214,54,5400,1196,9,Elegant,Grey,Plain,Crop,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,"Cut Out, Rib-Knit",Spring/Summer,100% Polyester,Polyester,Slight Stretch,No,Slim Fit,,,,,,,,Mock Neck Cut-out Rib-knit Slim Crop Tee,7.99,,,,,
419,swblouse04201102637,,0,0,0,0,0,0,0,0,0,0,0,13,Elegant,Black,Plain,Crop,,V neck,Long Sleeve,Flounce Sleeve,Placket,Tie Front,Spring/Summer,100% Polyester,Polyester,Non-Stretch,Yes,Regular Fit,,,,,,,,Tie Front Ruffle Hem Bell Sleeve Top,11.0,,,,,
420,swvest01201123959,,16,0,0,0,0,1,0,1,0,14,2,8,Casual,Pink,All Over Print,Crop,Cami,Spaghetti Strap,,,,Contrast Lace,Summer,100% Polyester,Polyester,Slight Stretch,No,Slim Fit,,,,,,,,Contrast Lace Allover Print Cami Top,7.0,,,,,
421,swtee07201126598,,835,8,0,12,3,20,3,45,14,750,187,4,Casual,Black and White,"Plaid, Colorblock",Crop,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,Lettuce Trim,Spring/Summer,"8% Spandex, 60% Cotton, 32% Polyester",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Mock Neck Lettuce Trim Colorblock Checked Tee,3.99,,,,,
422,swtee07200909163,,835,8,0,12,3,20,3,45,14,750,187,4,Casual,Multicolor,"Plaid, Colorblock",Crop,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,Lettuce Trim,Spring/Summer,"4.8% Spandex, 95.2% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Mock Neck Lettuce Trim Colorblock Checked Tee,3.99,,,,,
423,swtee07201126292,,835,8,0,12,3,20,3,45,14,750,187,3,Casual,Multicolor,"Plaid, Colorblock",Crop,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,Lettuce Trim,Spring/Summer,"4.8% Spandex, 95.2% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Mock Neck Lettuce Trim Colorblock Checked Tee,2.99,,,,,
424,swtwop01201210347,,3189,35,9,46,10,100,18,161,47,2847,790,24,Casual,Chocolate Brown,Plain,,,Scoop Neck,Sleeveless,,,Drawstring,Spring/Summer,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,Sweatpants,Scoop Neck tank Top & Drawstring Waist Sweatpants,20.0,,,,Camisole,
425,swtwop01200824430,,3189,35,9,46,10,100,18,161,47,2847,790,21,Casual,White,Plain,,,Scoop Neck,Sleeveless,,,Drawstring,Spring/Summer,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,Sweatpants,SHEIN X WEJDENE Scoop Neck Crop Tank Top & Drawstring Waist Sweatpants,18.0,,,,Camisole,
426,swtwop01200925166,,3189,35,9,46,10,100,18,161,47,2847,790,24,Casual,Black,Plain,,,Scoop Neck,Sleeveless,,,Drawstring,Spring/Summer,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,Sweatpants,Scoop Neck Crop Tank Top & Drawstring Waist Sweatpants,20.0,,,,Camisole,
427,swtwop01200925195,,3189,35,9,46,10,100,18,161,47,2847,790,24,Casual,Navy Blue,Plain,,,Scoop Neck,Sleeveless,,,"Drawstring, Pocket",Spring/Summer,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,Sweatpants,Scoop Neck Crop Tank Top & Drawstring Waist Sweatpants,20.0,,,,Camisole,
428,swtwop01201210433,,3189,35,9,46,10,100,18,161,47,2847,790,24,Casual,Grey,Plain,,,Scoop Neck,Sleeveless,,,"Drawstring, Pocket",Spring/Summer,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,Sweatpants,Scoop Neck Crop Tank Top & Drawstring Waist Sweatpants,20.0,,,,Camisole,
429,swtwop01201210438,,3189,35,9,46,10,100,18,161,47,2847,790,24,Casual,Baby Pink,Plain,,,Scoop Neck,Sleeveless,,,Drawstring,Spring/Summer,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,Sweatpants,Scoop Neck Crop Tank Top & Drawstring Waist Sweatpants,20.0,,,,Camisole,
430,swsweatsh23201022926,,442,5,0,8,1,21,3,50,8,359,33,24,Casual,Chocolate Brown,"Letter, Colorblock",Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,Pocket,Spring/Fall,"35% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Colorblock Moon And Sun Print Kangaroo Pocket Hoodie,19.99,,,,,
431,swsweatsh23201201226,,442,5,0,8,1,21,3,0,0,359,33,24,Casual,Navy Blue,"Letter, Colorblock",Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,Pocket,Spring/Fall,"35% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Colorblock Moon And Sun Print Kangaroo Pocket Hoodie,19.99,,,,,
432,swsweatsh23201201341,,442,5,0,8,1,21,3,50,8,359,33,24,Casual,Baby Blue,"Letter, Colorblock",Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,Pocket,Spring/Fall,"35% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Colorblock Moon And Sun Print Kangaroo Pocket Hoodie,19.99,,,,,
433,swsweatsh23201201233,,442,5,0,8,1,21,3,50,8,359,33,24,Casual,Yellow,"Letter, Colorblock",Regular,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,Pocket,Spring,"35% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Colorblock Moon And Sun Print Kangaroo Pocket Hoodie,19.99,,,,,
434,swtwop07201128240,,166,0,0,0,0,3,0,10,1,153,18,10,Casual,Multicolor,Tartan,,,Spaghetti Strap,Sleeveless,,,,Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,Skirt,SHEIN Crop Cami Top & Tartan Flared Hem Skirt Set,9.0,,,,Camisole,
435,swpants07201113777,,102,2,0,1,0,4,0,13,2,82,7,21,Casual,Camel,Plain,Long,Flare Leg,,,,,"Button, Pocket, Zipper",Fall/Winter,100% Polyester,Corduroy,Non-Stretch,No,Loose,Zipper Fly,High Waist,,,,,,SHEIN Flare Leg Cord Pants,18.0,,,,,
436,swtee23201119100,,10000,0,0,0,0,166,48,682,162,9152,1835,12,Casual,White,"Letter, Animal",Long,,Round Neck,Half Sleeve,Drop Shoulder,Pullovers,,Summer,"35% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Oversized,,,,,,,,Butterfly And Letter Graphic Oversized Tee,9.99,,,,,
437,swtee03200604822,,10000,0,0,0,0,166,48,682,162,9152,1835,12,Casual,Black,"Letter, Animal",Long,,Round Neck,Half Sleeve,Drop Shoulder,Pullovers,,Summer,"35% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Oversized,,,,,,,,Butterfly & Letter Graphic Oversized Tee,9.99,,,,,
438,swtee23200723695,,10000,0,0,0,0,166,48,682,162,9152,1835,12,Casual,White,"Letter, Animal",Regular,,Round Neck,Half Sleeve,Drop Shoulder,Pullovers,,Summer,"35% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Oversized,,,,,,,,Letter & Butterfly Print Oversized Tee,9.99,,,,,
439,swtee23201119726,,10000,0,0,0,0,166,48,682,162,9152,1835,12,Casual,White,"Letter, Animal",Long,,Round Neck,Half Sleeve,Drop Shoulder,Pullovers,,Summer,"35% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Oversized,,,,,,,,Butterfly And Letter Graphic Oversized Tee,9.99,,,,,
440,swtee23201119265,,10000,0,0,0,0,166,48,682,162,9152,1835,12,Casual,Black,"Letter, Animal",Long,,Round Neck,Half Sleeve,Drop Shoulder,Pullovers,,Summer,"35% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Oversized,,,,,,,,Butterfly And Letter Graphic Oversized Tee,9.99,,,,,
441,swtee23201208328,,10000,0,0,0,0,166,48,682,162,9152,1835,12,Casual,White,"Letter, Animal",Long,,Round Neck,Half Sleeve,Drop Shoulder,Pullovers,,Summer,"35% Cotton, 65% Polyester",Polyester,Slight Stretch,No,Oversized,,,,,,,,Butterfly And Letter Graphic Oversized Tee,9.99,,,,,
442,swdress07201228908,,114,1,0,0,0,2,0,5,0,106,18,9,Boho,"Pastel, Baby Blue","Plants, All Over Print",Short,Cami,Spaghetti Strap,Sleeveless,,,,Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,Natural,,,,,,SHEIN Allover Plants Flared Hem Dress,8.0,Flared,,,,
443,swdress07201201550,,114,1,0,0,0,2,0,5,0,106,18,9,Boho,Red and White,"Plants, All Over Print",Short,Cami,Spaghetti Strap,Sleeveless,,,,Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,Natural,,,,,,SHEIN Allover Plants Flared Hem Dress,8.0,Flared,,,,
444,swdress07201228482,,114,1,0,0,0,2,0,5,0,106,18,9,Boho,Dusty Pink,"Plants, All Over Print",Short,Cami,Spaghetti Strap,Sleeveless,,,,Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,Natural,,,,,,SHEIN Allover Plants Flared Hem Dress,8.0,Flared,,,,
